state,district,cluster,cluster_label,mgnrega_gap_pct,health_insurance_gap_pct,combined_gap_score
arunachal pradesh,papum pare,3,Moderate-gap Mixed,4.546163038395594,73.1,38.82308151919779
arunachal pradesh,siang,3,Moderate-gap Mixed,13.332948200671456,73.9,43.61647410033573
arunachal pradesh,tawang,3,Moderate-gap Mixed,0.32386646736422525,66.5,33.41193323368211
arunachal pradesh,tirap,3,Moderate-gap Mixed,0.1906470786138611,69.2,34.69532353930693
arunachal pradesh,upper siang,3,Moderate-gap Mixed,1.4847512038523276,65.4,33.442375601926166
arunachal pradesh,upper subansiri,3,Moderate-gap Mixed,0.2900270252455316,78.5,39.39501351262277
arunachal pradesh,west kameng,3,Moderate-gap Mixed,1.281128544695552,61.7,31.49056427234778
arunachal pradesh,west siang,0,High-gap Rural Low-literacy,48.34377797672336,73.4,60.87188898836168
assam,baksa,1,Moderate-gap Rural,8.042801517471949,31.0,19.521400758735975
assam,barpeta,1,Moderate-gap Rural,9.901425482795267,41.1,25.500712741397635
assam,biswanath,1,Moderate-gap Rural,11.658089818866051,31.599999999999994,21.629044909433023
assam,bongaigaon,1,Moderate-gap Rural,11.223195919862492,42.4,26.811597959931245
assam,cachar,1,Moderate-gap Rural,13.982705172132484,42.1,28.041352586066242
assam,charaideo,1,Moderate-gap Rural,12.540226038153572,35.099999999999994,23.820113019076782
assam,chirang,1,Moderate-gap Rural,4.755862349000101,38.5,21.627931174500052
assam,darrang,1,Moderate-gap Rural,19.501479032538715,46.3,32.900739516269354
assam,dhemaji,1,Moderate-gap Rural,10.091807992834498,33.2,21.64590399641725
assam,dhubri,1,Moderate-gap Rural,12.323054976407343,40.6,26.46152748820367
assam,dibrugarh,1,Moderate-gap Rural,11.71158550384172,41.2,26.45579275192086
assam,dima hasao,3,Moderate-gap Mixed,16.513011152416357,38.1,27.30650557620818
assam,goalpara,1,Moderate-gap Rural,15.08158322020815,28.900000000000006,21.99079161010408
assam,golaghat,1,Moderate-gap Rural,8.698440385799303,30.700000000000003,19.699220192899652
assam,hailakandi,1,Moderate-gap Rural,17.73980384428111,46.4,32.06990192214055
assam,hojai,1,Moderate-gap Rural,8.835348474924308,32.599999999999994,20.717674237462152
assam,jorhat,1,Moderate-gap Rural,15.863550075741594,39.9,27.881775037870796
assam,kamrup,1,Moderate-gap Rural,12.405331888621768,53.0,32.70266594431089
assam,kamrup metropolitan,2,Moderate-gap Mixed,11.658089818866046,54.5,33.07904490943302
assam,karbi anglong,3,Moderate-gap Mixed,8.51174586225306,45.9,27.205872931126528
assam,karimganj,1,Moderate-gap Rural,11.743916684815966,35.599999999999994,23.67195834240798
assam,kokrajhar,1,Moderate-gap Rural,7.164820730214647,49.8,28.48241036510732
assam,lakhimpur,1,Moderate-gap Rural,6.251211987659762,33.0,19.62560599382988
